.streams.0.codec_name,.streams.0.codec_type,.streams.0.width,.streams.0.height,.streams.0.pix_fmt,.streams.0.avg_frame_rate,.streams.0.duration,.streams.0.nb_frames,.format.filename,.format.format_name,.format.size,.format.bit_rate,.frame.B,.frame.I,.frame.P
h264,video,910,480,yuv420p,30000/1001,10.01,300,023_h264_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",5336364,4264826,222,2,76
h264,video,4096,2160,yuv420p,30000/1001,10.01,300,023_h264_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",48506964,38766804,222,2,76
h264,video,1365,720,yuv420p,30000/1001,10.01,300,023_h264_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",7624380,6093410,222,2,76
h264,video,8192,4320,yuv444p,30000/1001,10.01,300,023_h264_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",188430654,150593929,222,2,76
hevc,video,2048,1080,yuv420p,30000/1001,10.01,300,023_hevc_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",11994360,9585902,222,2,76
hevc,video,2732,1440,yuv420p,30000/1001,10.01,300,023_hevc_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",24495991,19577215,222,2,76
hevc,video,910,480,yuv420p,30000/1001,10.01,300,023_hevc_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",5280434,4220127,222,2,76
hevc,video,4096,2160,yuv420p,30000/1001,10.01,300,023_hevc_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",49285937,39389360,222,2,76
hevc,video,1366,720,yuv420p,30000/1001,10.01,300,023_hevc_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",7424209,5933433,222,2,76
hevc,video,8192,4320,yuv420p,30000/1001,10.01,300,023_hevc_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",149817141,119733978,222,2,76
mjpeg,video,2048,1366,yuvj444p,25-Jan,0.04,1,023_mpeg_1K.jpg,image2,140772,-1,0,1,0
mjpeg,video,2732,1822,yuvj444p,25-Jan,0.04,1,023_mpeg_2K.jpg,image2,221012,-1,0,1,0
mjpeg,video,910,607,yuvj444p,25-Jan,0.04,1,023_mpeg_480p.jpg,image2,51231,-1,0,1,0
mjpeg,video,4096,2732,yuvj444p,25-Jan,0.04,1,023_mpeg_4K.jpg,image2,394869,-1,0,1,0
mjpeg,video,1366,911,yuvj444p,25-Jan,0.04,1,023_mpeg_720p.jpg,image2,82785,-1,0,1,0
mjpeg,video,8192,5464,yuvj444p,25-Jan,0.04,1,023_mpeg_8K.jpg,image2,1188532,-1,0,1,0
png,video,2048,1366,rgb48be,25-Jan,0.04,1,023_png_1K.png,png_pipe,16113394,-1,0,1,0
png,video,2732,1822,rgb48be,25-Jan,0.04,1,023_png_2K.png,png_pipe,28673342,-1,0,1,0
png,video,910,607,rgb48be,25-Jan,0.04,1,023_png_480p.png,png_pipe,3192355,-1,0,1,0
png,video,4096,2732,rgb48be,25-Jan,0.04,1,023_png_4K.png,png_pipe,64213917,-1,0,1,0
png,video,1366,911,rgb48be,25-Jan,0.04,1,023_png_720p.png,png_pipe,7181823,-1,0,1,0
png,video,8192,5464,rgb48be,25-Jan,0.04,1,023_png_8K.png,png_pipe,253695849,-1,0,1,0
webp,video,2048,1366,yuv420p,25-Jan,0.04,1,023_webp_1K.webp,webp_pipe,105858,-1,0,1,0
webp,video,2732,1822,yuv420p,25-Jan,0.04,1,023_webp_2K.webp,webp_pipe,155830,-1,0,1,0
webp,video,910,607,yuv420p,25-Jan,0.04,1,023_webp_480p.webp,webp_pipe,34680,-1,0,1,0
webp,video,4096,2732,yuv420p,25-Jan,0.04,1,023_webp_4K.webp,webp_pipe,271972,-1,0,1,0
webp,video,1366,911,yuv420p,25-Jan,0.04,1,023_webp_720p.webp,webp_pipe,60812,-1,0,1,0
webp,video,8192,5464,yuv420p,25-Jan,0.04,1,023_webp_8K.webp,webp_pipe,882528,-1,0,1,0
av1,video,2048,1080,yuv420p,30000/1001,10.01,300,024_av1_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",4620760,3692915,0,1,299
av1,video,2731,1440,yuv420p,30000/1001,10.01,300,024_av1_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",10216588,8165105,0,1,299
av1,video,910,480,yuv420p,30000/1001,10.01,300,024_av1_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",2327904,1860462,0,1,299
av1,video,4096,2160,yuv420p,30000/1001,10.01,300,024_av1_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",21321784,17040386,0,1,299
av1,video,1365,720,yuv420p,30000/1001,10.01,300,024_av1_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",2986374,2386712,0,1,299
av1,video,8192,4320,yuv420p,30000/1001,10.01,300,024_av1_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",88897019,71046568,0,1,299
h264,video,2048,1080,yuv420p,30000/1001,10.01,300,024_h264_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",13770346,11005271,222,2,76
h264,video,2731,1440,yuv420p,30000/1001,10.01,300,024_h264_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",28194418,22533001,222,2,76
h264,video,910,480,yuv420p,30000/1001,10.01,300,024_h264_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",4357105,3482201,222,2,76
h264,video,4096,2160,yuv420p,30000/1001,10.01,300,024_h264_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",63104236,50432955,222,2,76
h264,video,1365,720,yuv420p,30000/1001,10.01,300,024_h264_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",8798550,7031808,222,2,76
h264,video,8192,4320,yuv444p,30000/1001,10.01,300,024_h264_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",257972782,206172053,71,2,227
hevc,video,2048,1080,yuv420p,30000/1001,10.01,300,024_hevc_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",12993775,10384635,222,2,76
hevc,video,2732,1440,yuv420p,30000/1001,10.01,300,024_hevc_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",26292591,21013059,222,2,76
hevc,video,910,480,yuv420p,30000/1001,10.01,300,024_hevc_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",4672821,3734522,222,2,76
hevc,video,4096,2160,yuv420p,30000/1001,10.01,300,024_hevc_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",59186635,47302005,222,2,76
hevc,video,1366,720,yuv420p,30000/1001,10.01,300,024_hevc_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",8701457,6954211,222,2,76
hevc,video,8192,4320,yuv420p,30000/1001,10.01,300,024_hevc_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",197386192,157751202,222,2,76
mjpeg,video,2048,1366,yuvj444p,25-Jan,0.04,1,024_mpeg_1K.jpg,image2,173092,-1,0,1,0
mjpeg,video,2732,1822,yuvj444p,25-Jan,0.04,1,024_mpeg_2K.jpg,image2,252031,-1,0,1,0
mjpeg,video,910,607,yuvj444p,25-Jan,0.04,1,024_mpeg_480p.jpg,image2,54744,-1,0,1,0
mjpeg,video,4096,2732,yuvj444p,25-Jan,0.04,1,024_mpeg_4K.jpg,image2,445373,-1,0,1,0
mjpeg,video,1366,911,yuvj444p,25-Jan,0.04,1,024_mpeg_720p.jpg,image2,94183,-1,0,1,0
mjpeg,video,8192,5464,yuvj444p,25-Jan,0.04,1,024_mpeg_8K.jpg,image2,1288187,-1,0,1,0
png,video,2048,1366,rgb48be,25-Jan,0.04,1,024_png_1K.png,png_pipe,13600468,-1,0,1,0
png,video,2732,1822,rgb48be,25-Jan,0.04,1,024_png_2K.png,png_pipe,24198235,-1,0,1,0
png,video,910,607,rgb48be,25-Jan,0.04,1,024_png_480p.png,png_pipe,2694863,-1,0,1,0
png,video,4096,2732,rgb48be,25-Jan,0.04,1,024_png_4K.png,png_pipe,54490742,-1,0,1,0
png,video,1366,911,rgb48be,25-Jan,0.04,1,024_png_720p.png,png_pipe,6055329,-1,0,1,0
png,video,8192,5464,rgb48be,25-Jan,0.04,1,024_png_8K.png,png_pipe,157785400,-1,0,1,0
webp,video,2048,1366,yuv420p,25-Jan,0.04,1,024_webp_1K.webp,webp_pipe,107950,-1,0,1,0
webp,video,2732,1822,yuv420p,25-Jan,0.04,1,024_webp_2K.webp,webp_pipe,174326,-1,0,1,0
webp,video,910,607,yuv420p,25-Jan,0.04,1,024_webp_480p.webp,webp_pipe,25926,-1,0,1,0
webp,video,4096,2732,yuv420p,25-Jan,0.04,1,024_webp_4K.webp,webp_pipe,337294,-1,0,1,0
webp,video,1366,911,yuv420p,25-Jan,0.04,1,024_webp_720p.webp,webp_pipe,52700,-1,0,1,0
webp,video,8192,5464,yuv420p,25-Jan,0.04,1,024_webp_8K.webp,webp_pipe,978468,-1,0,1,0
av1,video,2048,1080,yuv420p,30000/1001,10.01,300,025_av1_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",4972964,3974396,0,1,299
av1,video,2731,1440,yuv420p,30000/1001,10.01,300,025_av1_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",10345825,8268391,0,1,299
av1,video,910,480,yuv420p,30000/1001,10.01,300,025_av1_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",2415892,1930782,0,1,299
av1,video,4096,2160,yuv420p,30000/1001,10.01,300,025_av1_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",19465107,15556529,0,1,299
av1,video,1365,720,yuv420p,30000/1001,10.01,300,025_av1_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",3777023,3018599,0,1,299
av1,video,8192,4320,yuv420p,30000/1001,10.01,300,025_av1_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",71629394,57246268,0,1,299
h264,video,2048,1080,yuv420p,30000/1001,10.01,300,025_h264_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",12622546,10087948,8,2,290
h264,video,2731,1440,yuv420p,30000/1001,10.01,300,025_h264_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",25871067,20676177,0,2,298
h264,video,910,480,yuv420p,30000/1001,10.01,300,025_h264_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",6543956,5229934,150,2,148
h264,video,4096,2160,yuv420p,30000/1001,10.01,300,025_h264_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",58672112,46890798,0,2,298
h264,video,1365,720,yuv420p,30000/1001,10.01,300,025_h264_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",8784549,7020618,146,2,152
h264,video,8192,4320,yuv444p,30000/1001,10.01,300,025_h264_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",275358278,220066555,0,2,298
hevc,video,2048,1080,yuv420p,30000/1001,10.01,300,025_hevc_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",13091721,10462913,222,2,76
hevc,video,2732,1440,yuv420p,30000/1001,10.01,300,025_hevc_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",26383047,21085352,222,2,76
hevc,video,910,480,yuv420p,30000/1001,10.01,300,025_hevc_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",6701253,5355646,222,2,76
hevc,video,4096,2160,yuv420p,30000/1001,10.01,300,025_hevc_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",58881644,47058256,222,2,76
hevc,video,1366,720,yuv420p,30000/1001,10.01,300,025_hevc_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",9047690,7230921,222,2,76
hevc,video,8192,4320,yuv420p,30000/1001,10.01,300,025_hevc_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",200598715,160318653,222,2,76
mjpeg,video,2048,1366,yuvj444p,25-Jan,0.04,1,025_mpeg_1K.jpg,image2,339665,-1,0,1,0
mjpeg,video,2732,1822,yuvj444p,25-Jan,0.04,1,025_mpeg_2K.jpg,image2,482054,-1,0,1,0
mjpeg,video,910,607,yuvj444p,25-Jan,0.04,1,025_mpeg_480p.jpg,image2,133186,-1,0,1,0
mjpeg,video,4096,2732,yuvj444p,25-Jan,0.04,1,025_mpeg_4K.jpg,image2,831711,-1,0,1,0
mjpeg,video,1366,911,yuvj444p,25-Jan,0.04,1,025_mpeg_720p.jpg,image2,204218,-1,0,1,0
mjpeg,video,8192,5464,yuvj444p,25-Jan,0.04,1,025_mpeg_8K.jpg,image2,2164381,-1,0,1,0
png,video,2048,1366,rgb48be,25-Jan,0.04,1,025_png_1K.png,png_pipe,16687874,-1,0,1,0
png,video,2732,1822,rgb48be,25-Jan,0.04,1,025_png_2K.png,png_pipe,29714523,-1,0,1,0
png,video,910,607,rgb48be,25-Jan,0.04,1,025_png_480p.png,png_pipe,3298047,-1,0,1,0
png,video,4096,2732,rgb48be,25-Jan,0.04,1,025_png_4K.png,png_pipe,66735719,-1,0,1,0
png,video,1366,911,rgb48be,25-Jan,0.04,1,025_png_720p.png,png_pipe,7422535,-1,0,1,0
png,video,8192,5464,rgb48be,25-Jan,0.04,1,025_png_8K.png,png_pipe,263403614,-1,0,1,0
webp,video,2048,1366,yuv420p,25-Jan,0.04,1,025_webp_1K.webp,webp_pipe,311138,-1,0,1,0
webp,video,2732,1822,yuv420p,25-Jan,0.04,1,025_webp_2K.webp,webp_pipe,449712,-1,0,1,0
webp,video,910,607,yuv420p,25-Jan,0.04,1,025_webp_480p.webp,webp_pipe,108366,-1,0,1,0
webp,video,4096,2732,yuv420p,25-Jan,0.04,1,025_webp_4K.webp,webp_pipe,757734,-1,0,1,0
webp,video,1366,911,yuv420p,25-Jan,0.04,1,025_webp_720p.webp,webp_pipe,187354,-1,0,1,0
webp,video,8192,5464,yuv420p,25-Jan,0.04,1,025_webp_8K.webp,webp_pipe,2736670,-1,0,1,0
av1,video,2048,1080,yuv420p,30000/1001,10.01,300,026_av1_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",6052359,4837050,0,1,299
av1,video,2731,1440,yuv420p,30000/1001,10.01,300,026_av1_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",12370750,9886713,0,1,299
av1,video,910,480,yuv420p,30000/1001,10.01,300,026_av1_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",2637212,2107661,0,1,299
av1,video,4096,2160,yuv420p,30000/1001,10.01,300,026_av1_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",25126292,20080952,0,1,299
av1,video,1365,720,yuv420p,30000/1001,10.01,300,026_av1_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",4005967,3201572,0,1,299
av1,video,8192,4320,yuv420p,30000/1001,10.01,300,026_av1_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",104079215,83180191,0,1,299
h264,video,2048,1080,yuv420p,30000/1001,10.01,300,026_h264_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",15089336,12059409,222,2,76
h264,video,2731,1440,yuv420p,30000/1001,10.01,300,026_h264_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",30230460,24160207,222,2,76
h264,video,910,480,yuv420p,30000/1001,10.01,300,026_h264_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",7439988,5946044,222,2,76
h264,video,4096,2160,yuv420p,30000/1001,10.01,300,026_h264_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",67364210,53837530,222,2,76
h264,video,1365,720,yuv420p,30000/1001,10.01,300,026_h264_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",9906725,7917462,222,2,76
h264,video,8192,4320,yuv444p,30000/1001,10.01,300,026_h264_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",291710680,233135408,15,2,283
hevc,video,2048,1080,yuv420p,30000/1001,10.01,300,026_hevc_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",13095820,10466189,222,2,76
hevc,video,2732,1440,yuv420p,30000/1001,10.01,300,026_hevc_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",26888101,21488991,222,2,76
hevc,video,910,480,yuv420p,30000/1001,10.01,300,026_hevc_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",7259667,5801931,222,2,76
hevc,video,4096,2160,yuv420p,30000/1001,10.01,300,026_hevc_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",61271292,48968065,222,2,76
hevc,video,1366,720,yuv420p,30000/1001,10.01,300,026_hevc_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",9848933,7871275,222,2,76
hevc,video,8192,4320,yuv420p,30000/1001,10.01,300,026_hevc_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",201726811,161220228,222,2,76
mjpeg,video,2048,1366,yuvj444p,25-Jan,0.04,1,026_mpeg_1K.jpg,image2,270709,-1,0,1,0
mjpeg,video,2732,1822,yuvj444p,25-Jan,0.04,1,026_mpeg_2K.jpg,image2,377520,-1,0,1,0
mjpeg,video,910,607,yuvj444p,25-Jan,0.04,1,026_mpeg_480p.jpg,image2,107181,-1,0,1,0
mjpeg,video,4096,2732,yuvj444p,25-Jan,0.04,1,026_mpeg_4K.jpg,image2,637049,-1,0,1,0
mjpeg,video,1366,911,yuvj444p,25-Jan,0.04,1,026_mpeg_720p.jpg,image2,167867,-1,0,1,0
mjpeg,video,8192,5464,yuvj444p,25-Jan,0.04,1,026_mpeg_8K.jpg,image2,1692333,-1,0,1,0
png,video,2048,1366,rgb48be,25-Jan,0.04,1,026_png_1K.png,png_pipe,16422584,-1,0,1,0
png,video,2732,1822,rgb48be,25-Jan,0.04,1,026_png_2K.png,png_pipe,29245108,-1,0,1,0
png,video,910,607,rgb48be,25-Jan,0.04,1,026_png_480p.png,png_pipe,3234318,-1,0,1,0
png,video,4096,2732,rgb48be,25-Jan,0.04,1,026_png_4K.png,png_pipe,65655462,-1,0,1,0
png,video,1366,911,rgb48be,25-Jan,0.04,1,026_png_720p.png,png_pipe,7285763,-1,0,1,0
png,video,8192,5464,rgb48be,25-Jan,0.04,1,026_png_8K.png,png_pipe,256371659,-1,0,1,0
webp,video,2048,1366,yuv420p,25-Jan,0.04,1,026_webp_1K.webp,webp_pipe,201038,-1,0,1,0
webp,video,2732,1822,yuv420p,25-Jan,0.04,1,026_webp_2K.webp,webp_pipe,285466,-1,0,1,0
webp,video,910,607,yuv420p,25-Jan,0.04,1,026_webp_480p.webp,webp_pipe,73214,-1,0,1,0
webp,video,4096,2732,yuv420p,25-Jan,0.04,1,026_webp_4K.webp,webp_pipe,472882,-1,0,1,0
webp,video,1366,911,yuv420p,25-Jan,0.04,1,026_webp_720p.webp,webp_pipe,120960,-1,0,1,0
webp,video,8192,5464,yuv420p,25-Jan,0.04,1,026_webp_8K.webp,webp_pipe,1541412,-1,0,1,0
av1,video,2048,1080,yuv420p,30000/1001,10.01,300,027_av1_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",4973123,3974523,0,1,299
av1,video,2731,1440,yuv420p,30000/1001,10.01,300,027_av1_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",9113129,7283219,0,1,299
av1,video,910,480,yuv420p,30000/1001,10.01,300,027_av1_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",2463238,1968621,0,1,299
av1,video,4096,2160,yuv420p,30000/1001,10.01,300,027_av1_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",20713646,16554362,0,1,299
av1,video,1365,720,yuv420p,30000/1001,10.01,300,027_av1_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",3387300,2707132,0,1,299
av1,video,8192,4320,yuv420p,30000/1001,10.01,300,027_av1_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",77190614,61690800,0,1,299
h264,video,2048,1080,yuv420p,30000/1001,10.01,300,027_h264_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",13282519,10615399,222,2,76
h264,video,2731,1440,yuv420p,30000/1001,10.01,300,027_h264_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",26864744,21470324,222,2,76
h264,video,910,480,yuv420p,30000/1001,10.01,300,027_h264_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",3652549,2919120,222,2,76
h264,video,4096,2160,yuv420p,30000/1001,10.01,300,027_h264_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",62496809,49947499,222,2,76
h264,video,1365,720,yuv420p,30000/1001,10.01,300,027_h264_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",8108714,6480490,222,2,76
h264,video,8192,4320,yuv444p,30000/1001,10.01,300,027_h264_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",251442813,200953297,222,3,75
hevc,video,2048,1080,yuv420p,30000/1001,10.01,300,027_hevc_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",12826417,10250882,222,2,76
hevc,video,2732,1440,yuv420p,30000/1001,10.01,300,027_hevc_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",25919688,20715035,222,2,76
hevc,video,910,480,yuv420p,30000/1001,10.01,300,027_hevc_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",4442238,3550240,222,2,76
hevc,video,4096,2160,yuv420p,30000/1001,10.01,300,027_hevc_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",58936151,47101818,222,2,76
hevc,video,1366,720,yuv420p,30000/1001,10.01,300,027_hevc_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",8464810,6765082,222,2,76
hevc,video,8192,4320,yuv420p,30000/1001,10.01,300,027_hevc_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",196911197,157371586,222,2,76
mjpeg,video,2048,1366,yuvj444p,25-Jan,0.04,1,027_mpeg_1K.jpg,image2,341778,-1,0,1,0
mjpeg,video,2732,1822,yuvj444p,25-Jan,0.04,1,027_mpeg_2K.jpg,image2,491235,-1,0,1,0
mjpeg,video,910,607,yuvj444p,25-Jan,0.04,1,027_mpeg_480p.jpg,image2,113650,-1,0,1,0
mjpeg,video,4096,2732,yuvj444p,25-Jan,0.04,1,027_mpeg_4K.jpg,image2,819248,-1,0,1,0
mjpeg,video,1366,911,yuvj444p,25-Jan,0.04,1,027_mpeg_720p.jpg,image2,198968,-1,0,1,0
mjpeg,video,8192,5464,yuvj444p,25-Jan,0.04,1,027_mpeg_8K.jpg,image2,2136039,-1,0,1,0
png,video,2048,1366,rgb48be,25-Jan,0.04,1,027_png_1K.png,png_pipe,16536930,-1,0,1,0
png,video,2732,1822,rgb48be,25-Jan,0.04,1,027_png_2K.png,png_pipe,29437707,-1,0,1,0
png,video,910,607,rgb48be,25-Jan,0.04,1,027_png_480p.png,png_pipe,3272221,-1,0,1,0
png,video,4096,2732,rgb48be,25-Jan,0.04,1,027_png_4K.png,png_pipe,66022156,-1,0,1,0
png,video,1366,911,rgb48be,25-Jan,0.04,1,027_png_720p.png,png_pipe,7362454,-1,0,1,0
png,video,8192,5464,rgb48be,25-Jan,0.04,1,027_png_8K.png,png_pipe,260214320,-1,0,1,0
webp,video,2048,1366,yuv420p,25-Jan,0.04,1,027_webp_1K.webp,webp_pipe,310352,-1,0,1,0
webp,video,2732,1822,yuv420p,25-Jan,0.04,1,027_webp_2K.webp,webp_pipe,469986,-1,0,1,0
webp,video,910,607,yuv420p,25-Jan,0.04,1,027_webp_480p.webp,webp_pipe,93302,-1,0,1,0
webp,video,4096,2732,yuv420p,25-Jan,0.04,1,027_webp_4K.webp,webp_pipe,822634,-1,0,1,0
webp,video,1366,911,yuv420p,25-Jan,0.04,1,027_webp_720p.webp,webp_pipe,174404,-1,0,1,0
webp,video,8192,5464,yuv420p,25-Jan,0.04,1,027_webp_8K.webp,webp_pipe,2450680,-1,0,1,0
av1,video,2048,1080,yuv420p,30000/1001,10.01,300,028_av1_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",6112516,4885127,0,1,299
av1,video,2731,1440,yuv420p,30000/1001,10.01,300,028_av1_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",11290823,9023634,0,1,299
av1,video,910,480,yuv420p,30000/1001,10.01,300,028_av1_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",2656967,2123450,0,1,299
av1,video,4096,2160,yuv420p,30000/1001,10.01,300,028_av1_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",23066574,18434824,0,1,299
av1,video,1365,720,yuv420p,30000/1001,10.01,300,028_av1_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",4036469,3225949,0,1,299
av1,video,8192,4320,yuv420p,30000/1001,10.01,300,028_av1_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",82870358,66230056,0,1,299
h264,video,2048,1080,yuv420p,30000/1001,10.01,300,028_h264_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",15301841,12229243,173,2,125
h264,video,2731,1440,yuv420p,30000/1001,10.01,300,028_h264_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",30488652,24366555,144,2,154
h264,video,910,480,yuv420p,30000/1001,10.01,300,028_h264_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",7332287,5859969,220,2,78
h264,video,4096,2160,yuv420p,30000/1001,10.01,300,028_h264_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",67698800,54104935,95,2,203
h264,video,1365,720,yuv420p,30000/1001,10.01,300,028_h264_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",9936702,7941420,207,2,91
h264,video,8192,4320,yuv444p,30000/1001,10.01,300,028_h264_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",222016855,177436047,82,11,207
hevc,video,2048,1080,yuv420p,30000/1001,10.01,300,028_hevc_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",13409429,10716826,222,2,76
hevc,video,2732,1440,yuv420p,30000/1001,10.01,300,028_hevc_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",26814480,21430153,222,2,76
hevc,video,910,480,yuv420p,30000/1001,10.01,300,028_hevc_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",7184501,5741858,222,2,76
hevc,video,4096,2160,yuv420p,30000/1001,10.01,300,028_hevc_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",60260760,48160447,222,2,76
hevc,video,1366,720,yuv420p,30000/1001,10.01,300,028_hevc_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",10104247,8075322,222,2,76
hevc,video,8192,4320,yuv420p,30000/1001,10.01,300,028_hevc_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",200756652,160444876,222,2,76
mjpeg,video,2048,1366,yuvj444p,25-Jan,0.04,1,028_mpeg_1K.jpg,image2,446418,-1,0,1,0
mjpeg,video,2732,1822,yuvj444p,25-Jan,0.04,1,028_mpeg_2K.jpg,image2,640795,-1,0,1,0
mjpeg,video,910,607,yuvj444p,25-Jan,0.04,1,028_mpeg_480p.jpg,image2,134641,-1,0,1,0
mjpeg,video,4096,2732,yuvj444p,25-Jan,0.04,1,028_mpeg_4K.jpg,image2,1120461,-1,0,1,0
mjpeg,video,1366,911,yuvj444p,25-Jan,0.04,1,028_mpeg_720p.jpg,image2,258428,-1,0,1,0
mjpeg,video,8192,5464,yuvj444p,25-Jan,0.04,1,028_mpeg_8K.jpg,image2,2832377,-1,0,1,0
png,video,2048,1366,rgb48be,25-Jan,0.04,1,028_png_1K.png,png_pipe,16519698,-1,0,1,0
png,video,2732,1822,rgb48be,25-Jan,0.04,1,028_png_2K.png,png_pipe,29390674,-1,0,1,0
png,video,910,607,rgb48be,25-Jan,0.04,1,028_png_480p.png,png_pipe,3276059,-1,0,1,0
png,video,4096,2732,rgb48be,25-Jan,0.04,1,028_png_4K.png,png_pipe,65864103,-1,0,1,0
png,video,1366,911,rgb48be,25-Jan,0.04,1,028_png_720p.png,png_pipe,7364638,-1,0,1,0
